country,date,Domestic Aviation,Ground Transport,Industry,International Aviation,Power,Residential,country_enc
US,2022-01-02,0.42871,4.05497,2.86084,0.176702,3.94541,2.87335,
US,2022-01-03,0.473469,3.82698,3.06439,0.184177,4.481,3.52503,
US,2022-01-04,0.480505,3.94117,2.90252,0.179907,4.20578,3.40126,
US,2022-01-05,0.451612,4.14985,2.90238,0.174375,4.12435,2.94439,
US,2022-01-06,0.443572,4.07955,3.03057,0.179881,4.55916,3.31793,
US,2022-01-07,0.434511,4.21019,3.06235,0.175219,4.90861,3.72111,
US,2022-01-08,0.416331,4.17637,2.7522,0.183514,4.22564,3.47689,
US,2022-01-09,0.40046,3.40498,2.68893,0.181008,3.92373,2.89233,
US,2022-01-10,0.443753,3.61664,2.97298,0.175967,4.84022,3.31057,
US,2022-01-11,0.440258,3.58726,2.85427,0.168638,4.70554,3.6113,
US,2022-01-12,0.443354,3.74272,2.88139,0.164343,4.67225,2.97938,
US,2022-01-13,0.473877,3.86824,2.89701,0.173782,4.56669,2.6495,
US,2022-01-14,0.493679,4.52564,2.73056,0.175748,4.16792,2.69442,
US,2022-01-15,0.422885,4.30521,2.81337,0.18278,4.37983,3.46881,
US,2022-01-16,0.352078,3.86567,2.97879,0.167963,4.85924,3.70745,
US,2022-01-17,0.412746,4.4284,2.94456,0.17245,4.80749,3.05209,
US,2022-01-18,0.463343,3.67322,2.76862,0.167958,4.44194,2.95417,
US,2022-01-19,0.439297,3.77876,2.67513,0.166068,4.24433,2.84203,
US,2022-01-20,0.467862,4.01961,3.07403,0.157025,5.11289,3.36999,
US,2022-01-21,0.481321,4.40222,3.17198,0.173993,5.50708,3.97006,
US,2022-01-22,0.415185,4.20742,3.09587,0.178086,5.21048,3.76261,
US,2022-01-23,0.405461,4.10209,2.96921,0.172072,4.89133,3.45582,
US,2022-01-24,0.444826,3.73078,2.95055,0.171181,4.83216,3.31919,
US,2022-01-25,0.444573,3.93395,2.98664,0.164656,4.94945,3.32424,
US,2022-01-26,0.451458,3.87514,3.13411,0.159986,5.25908,3.87359,
US,2022-01-27,0.485016,4.04231,3.02882,0.168514,5.06776,3.6622,
US,2022-01-28,0.48807,4.45157,3.05009,0.173161,5.13831,3.38465,
US,2022-01-29,0.363374,3.92123,2.95056,0.168131,5.07769,3.78768,
US,2022-01-30,0.375896,4.20698,2.87472,0.145951,5.01579,3.64076,
US,2022-01-31,0.440664,4.55395,2.85703,0.170234,4.77535,3.3636,
US,2022-02-01,0.434991,4.337,2.73122,0.163696,4.23229,2.9571,
US,2022-02-02,0.405312,3.75592,2.67007,0.156267,4.26655,2.97366,
US,2022-02-03,0.370151,3.56422,2.83938,0.161903,4.6206,3.30612,
US,2022-02-04,0.373619,4.18289,2.98173,0.151345,4.93005,3.47128,
US,2022-02-05,0.387349,4.38174,2.88294,0.17133,4.54795,3.84402,
US,2022-02-06,0.380417,4.67809,2.78705,0.168461,4.40998,3.62105,
US,2022-02-07,0.423004,5.07414,2.95007,0.161902,4.85797,3.2174,
US,2022-02-08,0.445944,4.43921,2.80456,0.156253,4.28625,3.00019,
US,2022-02-09,0.445719,4.56425,2.75246,0.154071,4.15626,2.65366,
US,2022-02-10,0.471321,4.89851,2.69851,0.167253,4.02541,2.49826,
US,2022-02-11,0.486159,5.16484,2.55063,0.164058,3.43563,2.3297,
US,2022-02-12,0.432434,4.36187,2.68001,0.173817,3.85175,2.57651,
US,2022-02-13,0.388552,4.57092,2.81488,0.16864,4.26725,3.2614,
US,2022-02-14,0.427398,5.14181,2.87002,0.164755,4.5947,3.48502,
US,2022-02-15,0.460651,4.88531,2.70459,0.157334,4.099,3.23395,
US,2022-02-16,0.449654,4.66098,2.56752,0.160885,3.59403,2.39874,
US,2022-02-17,0.469869,5.10489,2.62221,0.173778,3.73444,2.09989,
US,2022-02-18,0.494378,5.29829,2.80107,0.164891,4.13105,2.86003,
US,2022-02-19,0.456535,4.48472,2.7493,0.181958,3.9499,3.25608,
US,2022-02-20,0.411071,4.96688,2.52066,0.170483,3.36866,2.95793,
US,2022-02-21,0.442329,4.71778,2.57298,0.174248,3.45107,2.28208,
US,2022-02-22,0.464877,4.65366,2.65362,0.163914,3.66131,2.23127,
US,2022-02-23,0.450454,4.44781,2.95497,0.162333,4.39774,2.72841,
US,2022-02-24,0.452669,4.44837,3.17403,0.172895,4.96966,3.439,
US,2022-02-25,0.465046,4.89278,3.12573,0.168745,4.87358,3.3781,
US,2022-02-26,0.451321,4.50895,2.94991,0.185153,4.41418,3.44664,
US,2022-02-27,0.426825,4.62594,2.83849,0.171834,4.08617,2.96749,
US,2022-02-28,0.456945,4.93954,2.85649,0.177078,4.10622,2.74649,
US,2022-03-01,0.437506,4.75202,2.92623,0.156574,4.17598,2.23614,
US,2022-03-02,0.436364,4.6142,2.81386,0.152714,3.90197,1.93435,
US,2022-03-03,0.45443,4.73693,2.74622,0.162292,3.79971,2.07527,
US,2022-03-04,0.465378,5.07315,2.59286,0.16701,3.33955,2.44772,
US,2022-03-05,0.411674,4.40019,2.44885,0.170539,2.98708,1.99034,
US,2022-03-06,0.389236,4.70549,2.43268,0.164779,3.01777,1.67352,
US,2022-03-07,0.416586,4.45302,2.69236,0.170276,3.69081,1.94742,
US,2022-03-08,0.435827,4.58944,2.91213,0.161594,4.13225,2.51696,
US,2022-03-09,0.428845,4.26166,2.85086,0.159078,4.06631,2.65892,
US,2022-03-10,0.448968,4.50341,2.8262,0.167535,3.96227,2.69563,
US,2022-03-11,0.463673,4.76651,2.77641,0.169678,3.93219,2.69356,
US,2022-03-12,0.41148,3.94273,2.80021,0.177151,4.00532,3.07808,
US,2022-03-13,0.431876,4.79795,2.51299,0.176539,3.03859,2.9808,
US,2022-03-14,0.429776,4.67622,2.57627,0.175141,3.44118,2.10083,
US,2022-03-15,0.443391,4.69778,2.63819,0.161624,3.55343,1.72599,
US,2022-03-16,0.437815,4.4812,2.47443,0.162371,3.11982,1.53748,
US,2022-03-17,0.452933,4.63003,2.42012,0.170084,3.07487,1.41153,
US,2022-03-18,0.457821,4.85364,2.52091,0.169444,3.10901,1.48086,
US,2022-03-19,0.431043,4.1255,2.55363,0.179954,3.22312,1.57903,
US,2022-03-20,0.425529,4.53996,2.32747,0.174499,2.67546,1.658,
US,2022-03-21,0.420492,4.65057,2.44324,0.175319,2.91515,1.53112,
US,2022-03-22,0.437566,4.69334,2.45375,0.161112,2.99211,1.58762,
US,2022-03-23,0.439839,4.67276,2.49729,0.164829,3.12055,1.75479,
US,2022-03-24,0.455516,4.66371,2.689,0.169655,3.51321,1.85037,
US,2022-03-25,0.479042,4.91389,2.66265,0.172161,3.33569,1.82348,
US,2022-03-26,0.430043,4.23912,2.54955,0.179016,3.12543,1.93713,
US,2022-03-27,0.417205,4.83309,2.5477,0.176553,3.17508,2.25553,
US,2022-03-28,0.425778,4.4626,2.6878,0.183346,3.58404,2.49191,
US,2022-03-29,0.44266,4.33073,2.55642,0.175635,3.28138,2.36402,
US,2022-03-30,0.428043,4.57432,2.52245,0.172706,3.2116,1.88086,
US,2022-03-31,0.428043,4.58512,2.62905,0.172706,3.46545,1.64863,
US,2022-04-01,0.444189,4.67072,3.07102,0.170284,3.80456,1.66689,
US,2022-04-02,0.389755,4.17497,2.94425,0.185442,3.6475,1.72212,
US,2022-04-03,0.38732,3.35109,2.81992,0.173992,3.49348,1.63286,
US,2022-04-04,0.414832,4.28823,2.61649,0.175745,3.24146,1.60826,
US,2022-04-05,0.414717,4.58008,3.07694,0.164673,3.81188,1.50476,
US,2022-04-06,0.423723,4.63593,2.94303,0.165935,3.64599,1.42755,
US,2022-04-07,0.428163,4.66465,2.87158,0.175504,3.55748,1.51255,
US,2022-04-08,0.449579,4.68631,2.90818,0.176986,3.60281,1.61,
US,2022-04-09,0.403283,4.16527,2.9822,0.190367,3.69452,1.69428,
US,2022-04-10,0.395341,3.40827,2.67197,0.177904,3.31018,1.61582,
US,2022-04-11,0.4214,4.21249,2.56576,0.179021,3.1786,1.45367,
US,2022-04-12,0.42127,4.53383,3.06019,0.167902,3.79113,1.35157,
US,2022-04-13,0.41973,4.59733,2.83494,0.166157,3.51209,1.29601,
US,2022-04-14,0.442756,4.65273,3.02445,0.18324,3.74686,1.42214,
US,2022-04-15,0.454475,4.57297,2.89079,0.177565,3.58127,1.44123,
US,2022-04-16,0.39519,3.9818,2.75647,0.183186,3.41487,1.43151,
US,2022-04-17,0.375953,2.95368,2.77323,0.174103,3.43563,1.63728,
US,2022-04-18,0.426407,4.08015,2.86455,0.183194,3.54876,1.71629,
US,2022-04-19,0.433414,4.53076,3.14671,0.173339,3.89832,1.71863,
US,2022-04-20,0.431729,4.63164,2.91997,0.166925,3.61743,1.58349,
US,2022-04-21,0.443495,4.65572,2.93701,0.17874,3.63853,1.34808,
US,2022-04-22,0.451074,4.69537,2.96259,0.178131,3.67023,1.26586,
US,2022-04-23,0.40703,4.21976,2.78043,0.186728,3.44455,1.20194,
US,2022-04-24,0.399138,3.56495,2.54571,0.179993,3.15376,1.15172,
US,2022-04-25,0.419985,4.34555,2.71952,0.182707,3.36909,1.26468,
US,2022-04-26,0.424193,4.58539,3.07315,0.171869,3.80719,1.39246,
US,2022-04-27,0.432244,4.64286,3.08257,0.173088,3.81887,1.47875,
US,2022-04-28,0.446531,4.67181,2.86798,0.178456,3.55301,1.50317,
US,2022-04-29,0.450611,4.73576,2.855,0.179855,3.53693,1.37181,
US,2022-04-30,0.399107,4.25876,2.72028,0.18434,3.37004,1.26528,
US,2022-05-01,0.39166,3.54667,2.32295,0.175376,3.32737,1.20703,
US,2022-05-02,0.41594,4.32129,2.288,0.182049,3.27731,1.2309,
US,2022-05-03,0.425937,4.61432,2.69163,0.170168,3.85545,1.24028,
US,2022-05-04,0.427581,4.68311,2.85856,0.172082,4.09457,1.25214,
US,2022-05-05,0.444844,4.72059,2.97178,0.176685,4.25674,1.1655,
US,2022-05-06,0.450728,4.77637,2.93168,0.176542,4.1993,1.15583,
US,2022-05-07,0.397359,4.37249,2.82626,0.18153,4.04829,1.22322,
US,2022-05-08,0.384811,3.56199,2.35264,0.173436,3.3699,1.30704,
US,2022-05-09,0.424006,4.33389,2.35112,0.186175,3.36771,1.20578,
US,2022-05-10,0.43174,4.66398,2.54993,0.175034,3.65248,1.11409,
US,2022-05-11,0.427548,4.71206,2.81857,0.176828,4.03728,1.06788,
US,2022-05-12,0.44547,4.73685,2.91813,0.180594,4.17989,1.00478,
US,2022-05-13,0.446889,4.75961,2.87996,0.181745,4.12522,0.977782,
US,2022-05-14,0.400606,4.25239,3.05925,0.185459,4.38203,0.945057,
US,2022-05-15,0.391192,3.52447,2.99475,0.182941,4.28964,0.931624,
US,2022-05-16,0.418138,4.37507,2.88635,0.183843,4.13437,0.941674,
US,2022-05-17,0.42788,4.6403,3.04394,0.17445,4.3601,0.999643,
US,2022-05-18,0.432829,4.68235,2.89602,0.180921,4.14822,1.03631,
US,2022-05-19,0.44356,4.68941,3.13669,0.183645,4.49295,1.01122,
US,2022-05-20,0.444612,4.71777,3.10117,0.1843,4.44208,1.02347,
US,2022-05-21,0.386616,4.18673,3.10283,0.189882,4.44446,1.04433,
US,2022-05-22,0.387028,3.45381,2.96619,0.184428,4.24873,1.06478,
US,2022-05-23,0.412147,4.34183,2.86445,0.190299,4.10301,1.08936,
US,2022-05-24,0.42594,4.5462,2.88221,0.180806,4.12844,1.08346,
US,2022-05-25,0.42379,4.59403,2.8293,0.180226,4.05266,1.03416,
US,2022-05-26,0.447074,4.57302,2.75912,0.188661,3.95213,0.980472,
US,2022-05-27,0.442396,4.53587,2.95756,0.191221,4.23637,0.955145,
US,2022-05-28,0.39192,3.75761,2.84732,0.196073,4.07847,0.964148,
US,2022-05-29,0.360893,3.07138,2.42123,0.182944,3.46814,0.952342,
US,2022-05-30,0.401163,2.6486,2.43657,0.189546,3.49011,0.961424,
US,2022-05-31,0.410699,4.16906,2.81044,0.18377,4.02564,0.952524,
US,2022-06-01,0.418918,4.52966,2.86403,0.185494,4.96704,0.984665,
US,2022-06-02,0.415939,4.5254,2.9234,0.187311,5.07,0.96936,
US,2022-06-03,0.433844,4.55479,2.83892,0.188805,4.92349,0.962565,
US,2022-06-04,0.398705,4.05277,2.59944,0.197207,4.50816,0.977036,
US,2022-06-05,0.395549,3.31842,2.3388,0.195264,4.05613,0.958927,
US,2022-06-06,0.421307,4.12962,2.32248,0.19463,4.02784,0.954337,
US,2022-06-07,0.437605,4.41494,2.7325,0.184096,4.73893,0.956392,
US,2022-06-08,0.435514,4.46505,2.84487,0.18899,4.93381,0.955669,
US,2022-06-09,0.447873,4.47216,2.85053,0.195488,4.94363,0.951068,
US,2022-06-10,0.45531,4.47468,2.87563,0.193823,4.98716,0.934848,
US,2022-06-11,0.414146,3.92589,2.75922,0.207376,4.78527,0.93495,
US,2022-06-12,0.406528,3.20037,2.61763,0.191577,4.53971,0.942024,
US,2022-06-13,0.427253,3.99514,2.73681,0.201332,4.7464,0.955852,
US,2022-06-14,0.435053,4.31058,3.1307,0.189318,5.42951,0.958331,
US,2022-06-15,0.44332,4.37077,3.14118,0.190129,5.4477,0.949678,
US,2022-06-16,0.435693,4.40725,3.32247,0.197105,5.76209,0.935416,
US,2022-06-17,0.443995,4.43765,3.34113,0.193033,5.79446,0.941267,
US,2022-06-18,0.411198,3.95137,3.20108,0.207495,5.55157,0.962906,
US,2022-06-19,0.400012,3.18002,2.55201,0.194081,4.4259,0.98857,
US,2022-06-20,0.428405,3.73402,2.36359,0.199781,4.09913,0.952614,
US,2022-06-21,0.44213,4.21952,2.8266,0.18993,4.90213,0.935916,
US,2022-06-22,0.429556,4.35083,3.28995,0.192165,5.7057,0.928998,
US,2022-06-23,0.444581,4.37473,3.4969,0.193256,6.06462,0.931907,
US,2022-06-24,0.455535,4.40108,3.28068,0.194814,5.68963,0.926837,
US,2022-06-25,0.415312,3.85901,3.1705,0.204358,5.49854,0.926212,
US,2022-06-26,0.407613,3.17528,2.9785,0.194377,5.16557,0.928719,
US,2022-06-27,0.420728,3.92902,2.90638,0.198915,5.04048,0.926056,
US,2022-06-28,0.434946,4.24782,3.15546,0.188304,5.47246,0.92213,
US,2022-06-29,0.432709,4.3313,3.04044,0.187974,5.27298,0.92825,
US,2022-06-30,0.454619,4.38585,3.07691,0.197297,5.33622,0.929462,
US,2022-07-01,0.452948,4.44032,2.60275,0.198544,5.58053,0.898078,
US,2022-07-02,0.416254,3.64209,2.65606,0.203206,5.69484,0.900519,
US,2022-07-03,0.383006,2.83359,2.47329,0.192433,5.30297,0.903537,
US,2022-07-04,0.376582,2.27813,2.30733,0.194344,4.94714,0.903031,
US,2022-07-05,0.397493,4.02869,2.37116,0.187533,5.08398,0.892894,
US,2022-07-06,0.421858,4.18912,2.75162,0.18833,5.89973,0.891817,
US,2022-07-07,0.440137,4.28621,2.83079,0.19856,6.06948,0.892274,
US,2022-07-08,0.445244,4.34262,2.85148,0.19682,6.11384,0.88956,
US,2022-07-09,0.414363,3.81916,2.78449,0.206467,5.97021,0.890053,
US,2022-07-10,0.416117,3.07548,2.51953,0.195226,5.4021,0.889566,
US,2022-07-11,0.429251,3.8779,2.44022,0.197381,5.23205,0.888477,
US,2022-07-12,0.431843,4.21773,2.72119,0.186379,5.83447,0.889388,
US,2022-07-13,0.437143,4.32121,2.86569,0.190894,6.1443,0.891365,
US,2022-07-14,0.454274,4.3449,2.87327,0.192451,6.16055,0.890984,
US,2022-07-15,0.455328,4.40562,2.73479,0.194365,5.86364,0.890568,
US,2022-07-16,0.416261,3.83076,2.68554,0.206161,5.75804,0.889817,
US,2022-07-17,0.4153,3.06754,2.6278,0.193854,5.63424,0.891872,
US,2022-07-18,0.421631,3.91673,2.66989,0.19229,5.72449,0.893429,
US,2022-07-19,0.438427,4.21473,2.9149,0.186463,6.24982,0.891221,
US,2022-07-20,0.443366,4.2811,2.92123,0.187342,6.2634,0.891188,
US,2022-07-21,0.451037,4.31748,3.09815,0.196354,6.64273,0.891468,
US,2022-07-22,0.467757,4.33903,3.08684,0.195611,6.61846,0.890729,
US,2022-07-23,0.417271,3.82291,2.94658,0.203724,6.31774,0.893785,
US,2022-07-24,0.415392,3.11666,2.69185,0.195362,5.77158,0.892956,
US,2022-07-25,0.420818,3.87248,2.79036,0.195625,5.98279,0.893147,
US,2022-07-26,0.433875,4.2182,2.8993,0.183221,6.21637,0.890801,
US,2022-07-27,0.443137,4.32028,2.80744,0.187064,6.01941,0.891343,
US,2022-07-28,0.455236,4.38343,2.9108,0.19779,6.24103,0.892644,
US,2022-07-29,0.4621,4.43423,2.92481,0.19435,6.27107,0.892327,
US,2022-07-30,0.425898,3.94753,2.79133,0.20659,5.98486,0.890468,
US,2022-07-31,0.415997,3.62631,2.56873,0.19546,5.50759,0.88962,
US,2022-08-01,0.431684,3.40776,2.64488,0.19533,5.44134,0.888785,
US,2022-08-02,0.437169,4.21713,2.91972,0.18862,6.00677,0.887969,
US,2022-08-03,0.429861,4.33712,2.94269,0.190857,6.05401,0.888532,
US,2022-08-04,0.441464,4.41512,3.02599,0.197527,6.2254,0.888995,
US,2022-08-05,0.436845,4.36752,3.10083,0.192652,6.37937,0.890933,
US,2022-08-06,0.407063,4.36563,3.02179,0.204326,6.21676,0.888671,
US,2022-08-07,0.408954,3.58746,2.85182,0.193649,5.86707,0.889948,
US,2022-08-08,0.423912,3.45214,2.9097,0.196613,5.98615,0.889436,
US,2022-08-09,0.433027,4.27268,3.16677,0.186463,6.51502,0.888588,
US,2022-08-10,0.431187,4.42474,3.12289,0.190284,6.42474,0.88801,
US,2022-08-11,0.443247,4.50503,3.01474,0.191124,6.20226,0.887605,
US,2022-08-12,0.458276,4.51017,2.85343,0.194844,5.87038,0.889914,
US,2022-08-13,0.420115,4.41154,2.65783,0.200105,5.46797,0.89257,
US,2022-08-14,0.415384,3.58746,2.46871,0.193866,5.07891,0.890085,
US,2022-08-15,0.429102,4.44363,2.50483,0.194743,5.1532,0.888588,
US,2022-08-16,0.437699,4.44363,2.71619,0.184749,5.58804,0.890212,
US,2022-08-17,0.433254,4.57877,2.79135,0.185267,5.74267,0.889265,
US,2022-08-18,0.446252,4.60383,2.79106,0.192891,5.74208,0.890627,
US,2022-08-19,0.450261,4.61421,2.7203,0.192697,5.59649,0.889286,
US,2022-08-20,0.408076,3.76508,2.65811,0.196952,5.46856,0.891391,
US,2022-08-21,0.399766,3.76508,2.59728,0.190588,5.3434,0.891548,
US,2022-08-22,0.407385,3.83888,2.57827,0.194149,5.30429,0.889538,
US,2022-08-23,0.425728,4.53063,2.77563,0.18379,5.71032,0.888524,
US,2022-08-24,0.428352,4.64208,2.83641,0.185657,5.83537,0.889012,
US,2022-08-25,0.446488,4.65784,2.88741,0.193735,5.9403,0.890592,
US,2022-08-26,0.447442,4.66765,2.91151,0.193361,5.98988,0.891824,
US,2022-08-27,0.410291,4.52399,2.76333,0.197379,5.68502,0.894472,
US,2022-08-28,0.402367,3.75116,2.48061,0.191147,5.10338,0.896694,
US,2022-08-29,0.413821,3.79596,2.55826,0.194078,5.26312,0.891755,
US,2022-08-30,0.422328,4.59299,2.90862,0.18564,5.98393,0.889848,
US,2022-08-31,0.427038,4.72491,2.92226,0.18575,6.01199,0.88944,
US,2022-09-01,0.448927,4.7317,3.5284,0.192198,5.89503,0.920268,
US,2022-09-02,0.459589,4.74221,3.45368,0.190676,5.7702,0.924977,
US,2022-09-03,0.401273,4.74221,3.38803,0.194395,5.6605,0.91988,
US,2022-09-04,0.359181,3.52477,3.17763,0.184111,5.30898,0.92384,
US,2022-09-05,0.412628,2.82552,3.04216,0.191553,5.08265,0.924817,
US,2022-09-06,0.416523,3.79481,3.1342,0.181485,5.23643,0.925769,
US,2022-09-07,0.419849,3.79481,3.49935,0.177792,5.84649,0.919727,
US,2022-09-08,0.433363,4.75266,3.39485,0.184133,5.67191,0.92195,
US,2022-09-09,0.446563,4.75266,3.16977,0.182714,5.29586,0.927867,
US,2022-09-10,0.398714,4.57936,3.03584,0.185135,5.0721,0.948599,
US,2022-09-11,0.396618,3.83952,2.88003,0.18257,4.81177,0.948928,
US,2022-09-12,0.423048,3.80092,2.90996,0.183869,4.86178,0.948767,
US,2022-09-13,0.429863,4.62573,3.0252,0.17312,5.05432,0.943298,
US,2022-09-14,0.422821,4.72538,2.83596,0.171923,4.73814,0.939012,
US,2022-09-15,0.448621,4.75615,2.64651,0.186816,4.42162,0.951778,
US,2022-09-16,0.458367,4.71355,2.62739,0.18147,4.38968,0.97633,
US,2022-09-17,0.402045,4.58168,2.66864,0.184621,4.4586,0.966113,
US,2022-09-18,0.39953,3.83952,2.5002,0.178758,4.17717,0.939503,
US,2022-09-19,0.421282,3.8435,2.72786,0.179562,4.55754,0.935852,
US,2022-09-20,0.428444,4.59138,3.06138,0.17555,5.11477,0.937377,
US,2022-09-21,0.422422,4.72164,3.11203,0.178098,5.19939,0.946901,
US,2022-09-22,0.437425,4.74754,3.04602,0.18413,5.0891,1.00046,
US,2022-09-23,0.464184,4.70099,2.82512,0.189932,4.72003,1.1688,
US,2022-09-24,0.410092,4.57138,2.47008,0.186765,4.12686,1.11595,
US,2022-09-25,0.401441,3.7974,2.38864,0.181518,3.99079,1.01864,
US,2022-09-26,0.426758,3.76671,2.35306,0.181158,3.93135,1.03089,
US,2022-09-27,0.429627,4.56495,2.60881,0.171629,4.35863,1.11393,
US,2022-09-28,0.387261,4.66902,2.43467,0.167848,4.0677,1.19382,
US,2022-09-29,0.398593,4.591,2.39695,0.176525,4.00467,1.18036,
US,2022-09-30,0.418909,4.61664,2.30933,0.180802,3.85829,1.20887,
US,2022-10-01,0.389665,4.54176,2.74253,0.183135,3.79374,1.11574,
US,2022-10-02,0.390974,3.76973,2.5339,0.183078,3.50513,1.0862,
US,2022-10-03,0.419325,3.80331,2.62175,0.179799,3.62666,1.20037,
US,2022-10-04,0.419605,4.6155,2.9829,0.170126,4.12624,1.21735,
US,2022-10-05,0.42078,4.69325,3.10096,0.168869,4.28955,1.11229,
US,2022-10-06,0.440342,4.70262,3.17216,0.177329,4.38804,1.02545,
US,2022-10-07,0.45382,4.70654,3.0724,0.176788,4.25005,1.11784,
US,2022-10-08,0.409,4.62274,3.05129,0.18187,4.22084,1.32113,
US,2022-10-09,0.403892,3.76973,2.78915,0.173537,3.85822,1.34519,
US,2022-10-10,0.424416,3.46234,2.80687,0.179594,3.88274,1.21061,
US,2022-10-11,0.428781,4.34022,3.00743,0.169672,4.16017,1.11311,
US,2022-10-12,0.421462,4.61577,2.73879,0.17169,3.78856,1.06185,
US,2022-10-13,0.443684,4.63535,2.96776,0.177722,4.10529,1.12671,
US,2022-10-14,0.459298,4.6018,2.96727,0.181384,4.10462,1.25713,
US,2022-10-15,0.411261,4.51966,2.77219,0.18304,3.83476,1.25252,
US,2022-10-16,0.406877,3.69732,2.62926,0.180001,3.63705,1.23236,
US,2022-10-17,0.422473,3.64194,2.64836,0.181485,3.66347,1.37098,
US,2022-10-18,0.427561,4.49986,2.94572,0.170499,4.07481,1.64431,
US,2022-10-19,0.428056,4.64565,3.13077,0.177086,4.33079,1.77316,
US,2022-10-20,0.451259,4.63302,3.05358,0.180492,4.224,1.61976,
US,2022-10-21,0.459392,4.68377,2.96709,0.183238,4.10437,1.37747,
US,2022-10-22,0.404783,4.11753,2.61958,0.18222,3.62367,1.20663,
US,2022-10-23,0.400966,3.35271,2.24811,0.178725,3.10981,1.20755,
US,2022-10-24,0.417985,4.72781,2.25539,0.183574,3.11988,1.20105,
US,2022-10-25,0.415986,4.52504,2.71709,0.17231,3.75854,1.20977,
US,2022-10-26,0.42441,4.66897,2.82528,0.173344,3.9082,1.32712,
US,2022-10-27,0.450274,4.67138,2.77884,0.179391,3.84396,1.46463,
US,2022-10-28,0.444905,4.64174,2.67136,0.179918,3.69529,1.53302,
US,2022-10-29,0.402046,4.4963,2.8539,0.183932,3.9478,1.50255,
US,2022-10-30,0.385687,3.73551,2.75579,0.173365,3.81207,1.439,
US,2022-10-31,0.394321,3.59608,2.86498,0.172358,3.96311,1.2948,
US,2022-11-01,0.407815,4.60367,2.95697,0.168943,4.11623,1.21528,
US,2022-11-02,0.421797,4.60949,2.73858,0.165281,3.81222,1.27453,
US,2022-11-03,0.4396,4.64913,2.5542,0.177848,3.55555,1.37091,
US,2022-11-04,0.433535,4.60288,2.47711,0.175314,3.44824,1.35493,
US,2022-11-05,0.384414,4.46467,2.55545,0.183866,3.55729,1.25197,
US,2022-11-06,0.374924,3.64981,2.21515,0.174335,3.08359,1.24448,
US,2022-11-07,0.404352,3.59889,2.42738,0.174833,3.37901,1.3013,
US,2022-11-08,0.41049,4.49647,2.81664,0.170432,3.92088,1.48202,
US,2022-11-09,0.410271,4.6487,2.60112,0.166754,3.62087,1.55653,
US,2022-11-10,0.404426,4.66144,2.55682,0.172454,3.5592,1.43684,
US,2022-11-11,0.426353,4.59144,2.55885,0.174794,3.56203,1.51904,
US,2022-11-12,0.400172,4.3737,2.65553,0.183389,3.69661,1.77943,
US,2022-11-13,0.39552,3.62438,2.8825,0.176952,4.01255,2.10385,
US,2022-11-14,0.419698,3.45633,2.82692,0.178157,3.93519,2.24644,
US,2022-11-15,0.420109,4.5752,3.34774,0.166213,4.66019,2.24902,
US,2022-11-16,0.422687,4.7611,3.46687,0.171391,4.82603,2.17,
US,2022-11-17,0.439221,4.73293,3.40085,0.182121,4.73412,2.30193,
US,2022-11-18,0.455413,4.75933,3.26075,0.182968,4.5391,2.42079,
US,2022-11-19,0.425928,4.59154,3.34943,0.19621,4.66254,2.46924,
US,2022-11-20,0.411762,3.84702,3.24889,0.185332,4.52259,2.49884,
US,2022-11-21,0.428552,3.34367,3.24629,0.179486,4.51896,2.3763,
US,2022-11-22,0.449841,4.41467,3.552,0.172028,4.94453,2.12353,
US,2022-11-23,0.460957,4.58339,3.25508,0.171655,4.5312,1.95613,
US,2022-11-24,0.360234,4.29227,2.90756,0.166271,4.04744,1.8483,
US,2022-11-25,0.289365,1.68032,2.48173,0.160828,3.45467,1.76073,
US,2022-11-26,0.404239,3.33918,2.56716,0.183455,3.5736,1.85289,
US,2022-11-27,0.436692,3.07515,2.50748,0.181315,3.49051,1.77386,
US,2022-11-28,0.450763,3.42277,2.64476,0.182401,3.68161,1.82406,
US,2022-11-29,0.431987,4.48754,2.75125,0.172915,3.82986,1.90855,
US,2022-11-30,0.415304,4.67243,2.74581,0.170231,3.82228,2.01471,
US,2022-12-01,0.436366,4.6203,2.46987,0.181598,4.33409,2.25745,
US,2022-12-02,0.442544,4.62709,2.45224,0.177523,4.30315,2.07401,
US,2022-12-03,0.391451,4.5169,2.20437,0.187471,3.86819,1.8286,
US,2022-12-04,0.389451,3.74259,2.27476,0.185104,3.9917,2.09018,
US,2022-12-05,0.413809,3.48597,2.32548,0.180599,4.08071,2.03537,
US,2022-12-06,0.419245,4.50736,2.51667,0.175437,4.4162,1.85031,
US,2022-12-07,0.417181,4.67253,2.63905,0.171083,4.63096,1.69012,
US,2022-12-08,0.447335,4.68591,2.57662,0.182944,4.5214,1.76666,
US,2022-12-09,0.443243,4.65722,2.5287,0.179128,4.43732,1.913,
US,2022-12-10,0.394211,4.52493,2.53932,0.187237,4.45596,1.99567,
US,2022-12-11,0.380488,3.87499,2.47936,0.181689,4.35074,1.9856,
US,2022-12-12,0.403165,3.6734,2.37559,0.178914,4.16865,2.06217,
US,2022-12-13,0.415242,4.5381,2.37696,0.172054,4.17105,2.17249,
US,2022-12-14,0.422262,4.67934,2.43665,0.17213,4.27578,2.18982,
